executeGlobal,1048576,9.72474
executeShared,1048576,10.0022
executeConstant,1048576,10.5676
executeGlobal,1048576,9.64278
executeShared,1048576,9.71085
executeConstant,1048576,9.98624
executeGlobal,1048576,10.0417
executeShared,1048576,9.90176
executeConstant,1048576,10.0117
executeGlobal,1048576,9.8312
executeShared,1048576,9.93738
executeConstant,1048576,10.1897
executeGlobal,1048576,9.58461
executeShared,1048576,10.222
executeConstant,1048576,10.5411
executeGlobal,1048576,9.78749
executeShared,1048576,11.05
executeConstant,1048576,10.3564
executeGlobal,1048576,10.6196
executeShared,1048576,10.5449
executeConstant,1048576,10.4181
executeGlobal,1048576,10.0062
executeShared,1048576,10.1127
executeConstant,1048576,10.0034
executeGlobal,1048576,9.87062
executeShared,1048576,10.1734
executeConstant,1048576,10.5592
executeGlobal,1048576,10.8332
executeShared,1048576,9.94528
executeConstant,1048576,10.1683
executeGlobal,1048576,10.2393
executeShared,1048576,10.1199
executeConstant,1048576,10.3556
executeGlobal,1048576,10.0436
executeShared,1048576,9.96176
executeConstant,1048576,11.8651
executeGlobal,1048576,10.5159
executeShared,1048576,10.2346
executeConstant,1048576,10.2141
executeGlobal,1048576,10.0147
executeShared,1048576,9.96221
executeConstant,1048576,10.2802
executeGlobal,1048576,10.171
executeShared,1048576,10.3131
executeConstant,1048576,10.3768
executeGlobal,1048576,10.1018
executeShared,1048576,10.1412
executeConstant,1048576,10.7513
executeGlobal,1048576,21.1644
executeShared,1048576,12.5033
executeConstant,1048576,11.263
executeGlobal,1048576,11.0169
executeShared,1048576,10.3353
executeConstant,1048576,11.035
executeGlobal,1048576,10.3388
executeShared,1048576,10.585
executeConstant,1048576,10.3883
executeGlobal,1048576,10.1712
executeShared,1048576,10.3508
executeConstant,1048576,10.3864
executeGlobal,1048576,10.6219
executeShared,1048576,10.2217
executeConstant,1048576,10.7838
executeGlobal,1048576,10.1958
executeShared,1048576,10.0492
executeConstant,1048576,10.2741
executeGlobal,1048576,10.3026
executeShared,1048576,10.0659
executeConstant,1048576,10.2048
executeGlobal,1048576,9.89574
executeShared,1048576,10.0488
executeConstant,1048576,10.8458
executeGlobal,1048576,10.8808
executeShared,1048576,9.88915
executeConstant,1048576,11.6816
executeGlobal,1048576,10.065
executeShared,1048576,9.96317
executeConstant,1048576,10.9634
executeGlobal,1048576,10.2603
executeShared,1048576,10.3705
executeConstant,1048576,10.9161
executeGlobal,1048576,10.1032
executeShared,1048576,10.3313
executeConstant,1048576,10.062
executeGlobal,1048576,10.2391
executeShared,1048576,10.3621
executeConstant,1048576,10.3962
executeGlobal,1048576,10.5211
executeShared,1048576,10.0467
executeConstant,1048576,10.1382
executeGlobal,1048576,9.87792
executeShared,1048576,10.8549
executeConstant,1048576,10.2913
executeGlobal,1048576,11.6907
executeShared,1048576,10.9227
executeConstant,1048576,10.0697
executeGlobal,1048576,10.074
executeShared,1048576,10.4187
executeConstant,1048576,10.179
executeGlobal,1048576,10.1433
executeShared,1048576,10.4164
executeConstant,1048576,9.82515
executeGlobal,1048576,10.1149
executeShared,1048576,10.2312
executeConstant,1048576,9.87766
executeGlobal,1048576,10.2626
executeShared,1048576,10.0064
executeConstant,1048576,9.8289
executeGlobal,1048576,10.7457
executeShared,1048576,9.89462
executeConstant,1048576,9.88947
executeGlobal,1048576,11.8275
executeShared,1048576,11.5596
executeConstant,1048576,10.4553
executeGlobal,1048576,11.5987
executeShared,1048576,10.6932
executeConstant,1048576,10.346
executeGlobal,1048576,10.1256
executeShared,1048576,10.8032
executeConstant,1048576,10.6978
executeGlobal,1048576,10.0429
executeShared,1048576,10.1298
executeConstant,1048576,10.5095
executeGlobal,1048576,9.94912
executeShared,1048576,10.1732
executeConstant,1048576,10.2259
executeGlobal,1048576,9.83587
